24.8996,27.3928,17
25.884,27.9586,17
9.8829,14.5289,2
4.6596,11.0214,14
4.5998,26.3762,7
26.0749,14.5151,15
24.2947,13.4318,11
17.3924,14.6232,9
26.9282,18.1146,15
25.7713,23.0297,3
23.2459,11.8011,11
21.0241,27.0294,19
4.7976,9.6897,14
23.6668,7.5024,6
24.8973,7.1919,8
16.8956,11.1065,9
15.6421,14.1678,9
23.4253,10.8558,11
17.1141,9.7311,1
11.6884,15.0119,2
22.2224,4.6734,20
22.5743,8.5374,6
6.2052,15.6674,2
24.5891,24.297,3
15.5938,15.0487,9
25.677,17.9214,15
18.6574,26.4521,16
20.6837,19.8695,21
26.6154,11.6355,12
21.5301,27.517,19
11.5458,7.3667,4
5.7222,9.7472,14
10.589,14.1379,2
16.6058,14.9912,9
22.9791,11.5803,11
5.4255,11.8103,22
15.1729,22.8503,0
4.2272,10.2279,14
7.8152,21.4979,2
23.5702,8.0889,6
23.8209,8.1464,6
18.9403,11.6999,9
8.6892,9.7219,4
23.7772,9.6345,6
27.0064,18.179,15
22.1189,15.8284,13
20.1777,20.0213,21
26.9581,22.4662,3
16.4425,10.9915,9
26.7166,17.5143,15
20.3617,27.8666,19
21.7831,26.7511,19
27.0202,20.6561,3
9.7909,9.1561,4
25.9116,14.1609,15
25.3021,24.5201,3
16.4425,12.935,9
22.9584,15.0786,13
21.3185,5.9177,20
14.2713,18.0893,18
17.6132,13.4686,9
16.0101,14.7612,9
17.466,10.4234,9
27.0432,9.6,12
8.6363,9.8139,4
10.7776,24.4902,10
4.9034,26.8017,7
13.8458,19.3543,18
26.0565,17.1831,15
21.1805,19.2531,21
26.0887,15.8997,15
25.2952,27.057,17
11.1778,14.3702,2
26.0197,10.9317,12
9.6023,9.0526,4
8.1648,10.3061,4
5.5083,27.6642,7
21.7371,5.3979,20
16.4885,14.683,9
9.5563,14.9061,2
24.7915,6.2627,8
11.8356,15.4719,2
10.1796,24.6857,10
26.2221,21.675,3
23.8439,7.8911,6
5.552,15.557,2
21.1506,27.5722,19
17.4867,10.6626,9
9.6276,24.3108,10
27.3192,22.4041,3
11.5665,8.9905,4
17.5948,11.3848,9
10.1313,25.0284,10
18.6137,11.3802,9
24.297,23.975,3
21.2909,27.8873,19
24.6236,6.1178,8
5.4508,15.3776,2
4.954,8.9307,14
9.6943,23.1999,10
22.2247,5.6302,20
21.6083,7.2655,20
27.0708,10.8144,12
6.2282,10.1543,14
19.5567,19.0599,21
9.7679,25.0077,10
13.8412,26.2428,5
22.6203,8.9169,6
15.6007,18.9518,18
25.4792,24.1912,3
23.0205,5.2093,20
17.466,15.1936,9
21.0195,26.505,19
15.1269,21.6566,0
12.3002,8.6248,4
26.5441,14.4852,15
16.5713,15.2764,9
24.0325,26.4337,17
7.2448,15.0096,2
15.5547,21.9096,0
24.665,23.6208,3
26.9052,9.0319,12
22.9837,6.2075,20
25.884,6.3294,8
7.5668,20.5986,2
5.069,10.8397,14
17.2176,14.821,9
12.6291,22.0752,0
21.8636,27.7746,19
20.9873,19.5958,21
22.8572,16.2033,13
16.661,25.447,16
5.7935,17.4499,2
22.6456,6.702,20
14.2092,26.1485,5
26.6384,13.4042,15
24.0279,9.853,6
26.7074,13.8573,15
10.6258,24.2096,10
26.1876,22.9998,3
13.1972,19.4509,18
19.7867,20.5963,21
15.9664,9.991,1
13.3536,26.3026,5
5.8418,27.4595,7
26.6476,9.2412,12
26.3693,22.6318,3
13.4962,26.5947,5
26.1807,14.8026,15
15.9756,10.1865,1
7.806,22.0729,2
11.2284,14.6531,2
25.4286,6.2834,8
17.8961,11.8057,9
7.737,10.3613,4
25.1204,14.2299,15
25.5367,27.8045,17
7.7945,10.8995,4
24.9318,23.8623,3
24.4649,5.7521,8
22.8043,15.4052,13
22.3282,5.3519,20
23.8485,28.0069,17
25.2814,7.5461,8
14.6945,8.6938,1
15.7042,22.1419,0
4.3376,27.3077,7
3.9811,10.7615,14
26.6154,17.7834,15
9.3608,20.9551,2
22.1695,5.7728,20
14.9452,8.7697,1
10.2026,24.1153,10
25.4838,4.9333,8
10.4993,8.9307,4
15.4466,14.9981,9
8.772,20.778,2
4.1329,28.3266,7
23.0826,12.4566,11
5.5382,27.3008,7
5.9775,17.8248,2
19.3727,19.5659,21
11.3664,23.8531,10
5.9016,20.1225,2
24.7984,24.4787,3
26.7212,21.008,3
22.4639,11.3641,11
20.4077,27.678,19
22.9492,14.7543,13
25.9139,17.949,15
25.5436,5.9844,8
17.696,11.9414,9
25.6517,23.9451,3
4.6872,11.7666,22
13.8136,25.9277,5
22.4754,15.3063,13
23.009,16.7116,13
5.4209,21.2518,2
28.6003,17.8593,15
16.5897,26.1462,16
25.9139,23.2183,3
24.9962,27.8045,17
24.9824,14.9774,15
13.0592,28.0368,5
26.6821,22.9722,3
8.3787,14.6278,2
9.4459,21.9257,2
11.2767,13.2064,2
28.092,22.8411,3
25.2009,24.711,3
15.7479,22.6985,0
10.8075,7.3046,4
15.2051,14.039,9
16.3804,15.0372,9
27.7263,22.5467,3
4.3652,25.9622,7
8.9905,10.8006,4
7.8474,21.1046,2
4.2916,9.1492,14
13.5192,17.5327,18
21.6589,6.6928,20
26.1646,15.9687,15
18.0709,24.9502,16
27.126,20.7527,3
11.164,21.974,0
8.9445,14.683,2
14.4783,21.7647,0
7.6726,21.2334,2
7.9118,9.0848,4
25.8035,6.1937,8
21.7187,12.2818,11
13.1466,26.896,5
27.8689,21.7693,3
8.3189,9.0365,4
6.2696,27.3215,7
26.9811,10.2969,12
7.5116,22.5421,2
24.3338,5.1679,8
23.1953,15.7824,13
16.7277,13.8688,9
21.7785,26.712,19
21.5347,5.2714,20
23.8025,26.9719,17
4.7447,27.1214,7
8.1073,22.1235,2
9.7564,14.9153,2
14.4806,27.5561,5
16.4793,14.9981,9
17.6868,11.4354,9
16.0952,14.3633,9
23.1355,15.9756,13
5.3565,27.1145,7
18.2365,26.413,16
22.158,6.104,20
21.9648,15.6605,13
8.7191,15.7939,2
25.8242,6.7848,8
5.5888,16.3114,2
17.7558,12.1231,9
6.0442,17.0934,2
19.2899,20.0949,21
18.6275,25.3826,16
6.4237,17.4706,2
6.3616,27.5584,7
21.6175,27.3767,19
22.8687,15.1568,13
23.5725,9.2803,6
24.4005,27.6872,17
14.9406,22.526,0
5.1311,16.6817,2
15.8629,23.6714,0
3.9719,19.8787,2
5.8993,27.2824,7
6.3662,9.4045,14
17.7305,25.3803,16
14.8877,21.9073,0
5.7659,28.1978,7
16.3045,10.8765,9
16.2171,14.9958,9
8.9836,9.7104,4
8.1694,10.7868,4
20.5687,27.4618,19
9.2113,21.9556,2
9.002,11.1433,4
13.4111,21.8889,0
6.9688,27.563,7
13.924,25.2906,5
14.5358,22.388,0
13.2501,26.5096,5
5.4991,9.5954,14
13.901,18.1997,18
18.1169,24.5063,16
16.661,16.3896,9
12.222,21.5393,0
11.1571,9.8783,4
17.5419,11.8885,9
21.2679,19.1979,21
23.3057,8.0613,6
24.2119,8.6156,6
28.3933,16.822,15
5.6394,17.9766,2
14.6485,21.1368,0
15.7042,22.8664,0
23.9842,8.6984,6
8.4983,16.224,2
9.9749,20.5388,2
16.0515,14.3081,9
5.276,17.2475,2
9.3102,11.6539,4
9.1147,21.5784,2
25.8058,17.2751,15
13.8297,18.9058,18
7.5116,15.1522,2
24.7984,27.4687,17
24.136,28.4922,17
9.2435,10.6212,4
13.855,26.6223,5
15.2212,19.0461,18
24.4649,7.2471,8
24.228,27.1076,17
12.6751,14.798,2
27.6504,17.1762,15
16.0653,22.5444,0
21.5117,27.9517,19
12.4382,8.5857,4
13.7101,26.5119,5
9.1538,21.7509,2
14.4737,25.5712,5
25.8886,14.1954,15
22.641,8.4362,6
5.4117,19.3405,2
8.5351,22.0315,2
27.4986,10.4234,12
13.0454,19.0346,18
16.6794,8.2844,1
22.5904,8.4201,6
24.1406,8.5305,6
17.9306,12.1898,9
26.1554,17.5764,15
23.5656,8.7375,6
12.8338,18.2204,18
21.5646,20.4031,21
15.1177,27.7953,5
26.9995,17.3234,15
26.7189,10.2624,12
14.1678,26.0542,5
16.7139,11.5849,9
28.1426,21.4956,3
22.7721,8.151,6
17.1187,10.4602,9
11.9759,20.5894,0
11.9575,14.5289,2
13.3398,19.4417,18
10.474,8.588,4
22.7215,11.1134,11
18.0134,26.6706,16
11.0766,9.025,4
13.2639,21.6405,0
12.2404,21.2472,0
26.7051,23.3057,3
14.6002,18.57,18
19.7016,17.9766,21
10.681,23.3356,10
20.4514,27.2134,19
8.9514,14.6347,2
23.2988,16.385,13
12.3117,13.7078,2
21.3369,19.7177,21
8.2913,9.4229,4
26.0243,7.5576,8
21.2725,4.5607,20
21.3852,19.5659,21
14.6968,21.8751,0
21.8107,27.333,19
8.8042,22.2707,2
22.227,15.028,13
23.1654,15.2948,13
9.3838,21.2357,2
24.8766,4.4664,8
21.6037,28.2461,19
4.9885,10.6557,14
10.1796,8.45,4
17.5235,25.5919,16
21.3392,5.7406,20
26.1577,9.5632,12
25.4194,26.6568,17
24.0394,24.6765,3
27.5032,18.3975,15
20.8608,19.1979,21
5.2254,28.5014,7
26.9213,14.5473,15
23.1723,11.2399,11
16.8059,11.1318,9
26.0473,13.2018,15
9.8024,23.9704,10
20.6837,20.3916,21
5.0644,27.5676,7
5.2898,19.7545,2
25.5045,24.5247,3
16.1918,21.468,0
8.8341,15.0855,2
8.6041,21.3622,2
27.4963,17.4062,15
5.7084,15.7893,2
18.041,25.7575,16
19.3865,20.4192,21
4.2594,21.0816,2
16.5644,21.0103,0
24.9548,28.7107,17
21.1575,4.8804,20
5.4761,16.9186,2
27.8367,22.6226,3
17.098,13.5744,9
25.7368,9.7403,12
5.4324,27.5009,7
24.6282,23.423,3
4.5653,10.566,14
23.5518,15.8422,13
26.3095,14.5404,15
17.3441,25.9898,16
12.3807,13.5951,2
25.608,15.7548,15
10.6695,14.2506,2
5.4232,27.2709,7
24.8375,27.8896,17
16.8197,12.1162,9
10.0439,24.3936,10
8.9215,21.2863,2
25.3849,29.4375,17
12.7717,21.0057,0
11.6309,22.4708,0
22.273,11.9322,11
20.1202,19.0737,21
24.0417,11.7804,11
4.5354,15.8491,2
5.8878,16.3781,2
21.5025,5.4853,20
24.3752,24.4787,3
17.0773,26.3302,16
27.1881,17.6339,15
6.3455,16.8772,2
22.3236,8.1556,6
5.2599,27.9471,7
17.8731,15.143,9
8.9261,14.6508,2
11.3526,23.5058,10
5.6808,27.9379,7
18.5194,24.7731,16
9.2458,24.849,10
6.7388,17.2337,2
27.9471,11.1686,12
4.54,9.278,14
24.6328,6.7503,8
17.4752,24.6972,16
23.7933,8.2821,6
11.4745,7.415,4
4.3376,19.7821,2
28.1449,16.5598,15
25.6701,10.9225,12
26.5119,22.5099,3
25.2492,5.6486,8
16.914,26.6821,16
14.016,18.8667,18
25.2032,28.3381,17
11.1502,8.1924,4
25.7759,28.6923,17
23.1056,27.724,24
22.4064,12.5371,11
25.5712,27.3077,17
12.1576,8.8249,4
5.4899,17.2774,2
25.999,4.8551,8
4.8758,16.5598,2
15.2649,8.2131,1
11.7919,8.0613,4
24.941,5.0184,8
18.0732,25.447,16
6.2144,9.8277,14
26.6752,22.0959,3
11.8333,7.1689,4
11.1088,21.5784,0
8.2729,11.1157,4
26.39,13.8021,15
20.7044,27.4411,19
23.3931,15.9549,13
16.5943,15.511,9
12.8223,21.0218,0
7.8428,9.9703,4
17.512,26.0036,16
10.9225,15.0993,2
22.1672,10.8006,11
13.9447,17.88,18
9.2136,13.7607,2
25.7322,15.6881,15
5.2737,27.8206,7
25.4838,7.0148,8
15.8974,21.4841,0
24.826,15.2971,15
19.5682,19.881,21
27.1375,22.4524,3
15.2695,18.8069,18
26.8661,10.6672,12
24.6052,27.655,17
10.819,24.8168,10
15.3293,8.6685,1
5.2484,17.6615,2
22.457,11.3158,11
23.722,11.7367,11
13.487,22.089,0
6.5939,28.1771,7
10.5982,24.7616,10
11.1134,21.4335,0
16.224,8.9514,1
10.2762,24.4235,10
8.5949,15.2028,2
11.946,6.8607,4
17.8685,26.7718,16
13.9079,9.0181,1
9.209,11.0467,4
21.4588,27.4227,19
5.897,10.2325,14
24.6512,24.9433,3
10.3567,24.3867,10
6.0626,17.0865,2
9.9082,24.849,10
14.9406,27.6757,5
23.3218,8.9468,6
9.0089,10.3958,4
18.0387,25.5459,16
20.8838,27.448,19
22.3903,6.3869,20
11.4009,8.4086,4
25.8587,5.2208,8
22.4984,11.9575,11
17.8041,11.7022,9
24.9663,29.15,17
22.0982,6.0925,20
27.2824,17.1394,15
4.8758,10.9915,14
4.8781,10.2095,14
26.4498,6.6997,8
17.9697,26.8017,16
15.9595,10.0186,1
22.1879,5.8441,20
8.519,14.9751,2
10.5476,23.6208,10
26.7143,9.4712,12
13.05,18.2342,18
10.4579,9.0204,4
21.1805,26.8638,19
10.9455,14.8854,2
22.7652,12.7142,11
25.9944,27.0202,17
14.8003,22.2086,0
10.0048,21.4542,2
21.5853,16.3551,13
21.9142,15.9963,13
8.1257,15.3546,2
27.3514,20.5894,3
11.5182,15.2626,2
16.7944,14.453,9
9.4528,24.5615,10
10.6741,8.4684,4
23.2091,8.8939,6
24.1498,8.7904,6
5.5911,28.6877,7
8.6593,21.0011,2
26.344,5.9522,8
12.8177,22.1994,0
11.3572,23.5587,10
22.6594,16.1504,13
5.9821,9.4137,14
10.98,8.9146,4
25.8886,15.2695,15
13.8596,18.2733,18
22.5812,5.0437,20
5.7498,16.5069,2
25.2653,6.2466,8
10.8213,20.6561,0
16.8496,9.5954,1
9.8162,23.8945,10
11.6769,21.4151,0
23.2022,16.4287,13
17.9421,11.8057,9
21.1161,19.5544,21
4.6159,10.1152,14
15.8629,14.7635,9
7.0953,11.1433,4
23.6116,16.8404,13
27.0018,14.8417,15
14.8233,26.2842,5
24.8605,23.4437,3
26.1577,10.5292,12
25.7184,22.4915,3
6.1983,27.103,7
26.3831,10.3038,12
8.6455,16.5483,2
5.3473,20.3893,2
23.2689,6.0051,20
24.8536,5.5152,8
17.512,10.9915,9
17.5396,11.4791,9
23.0527,5.1702,20
5.5566,20.3778,2
23.4437,24.0555,3
4.7263,26.3716,7
10.1773,24.7271,10
22.0683,12.2864,11
26.7741,8.8272,12
23.0619,16.1826,13
16.7875,15.4029,9
24.1222,24.6926,3
19.7246,19.8971,21
5.092,27.5538,7
4.9839,19.5705,2
27.2663,11.4952,12
25.3918,13.9976,15
14.0689,19.4233,18
14.0482,17.926,18
24.0831,8.4914,6
20.8723,28.3082,19
10.6741,14.2184,2
26.1416,28.5451,17
24.4856,23.6553,3
7.7462,15.2833,2
28.2346,10.4165,12
25.7092,15.0119,15
26.6522,14.2115,15
9.393,9.4735,4
21.8866,8.9652,6
24.6236,5.6877,8
26.4061,14.5312,15
3.8293,20.8424,2
25.6678,23.6599,3
14.0919,26.0703,5
14.66,22.2569,0
25.8357,10.451,12
22.2454,5.8211,20
22.4133,8.4132,6
25.3021,6.1431,8
26.3578,21.6359,3
14.2529,21.6911,0
25.4148,27.2663,17
12.9649,15.1913,2
10.1405,23.2942,10
25.6931,15.4443,15
22.0568,5.782,20
20.203,19.9592,21
16.0676,10.8121,9
4.701,9.8783,14
11.3526,14.6301,2
14.1655,27.2617,5
24.6581,5.9936,8
27.9264,10.7109,12
14.66,9.6989,1
10.4142,24.5201,10
5.138,27.678,7
27.3169,9.117,12
13.9953,26.8615,5
15.5731,21.2449,0
14.7359,27.4825,5
22.2155,12.1599,11
27.3445,6.4697,8
11.7275,7.484,4
19.9178,19.4279,21
10.9892,13.0615,2
26.6959,21.6589,3
4.3422,11.5504,22
10.8374,14.2989,2
10.3958,23.4368,10
27.563,10.2739,12
21.1322,19.8557,21
11.3066,21.399,0
28.0,10.8903,12
21.2633,19.6096,21
24.7248,24.1107,3
14.4737,26.965,5
26.7005,16.9232,15
5.7406,15.9641,2
8.5236,14.3472,2
11.4906,21.7026,0
26.321,10.5407,12
16.1205,8.9905,1
12.4152,9.8875,4
26.5119,27.8436,17
8.8364,20.7849,2
11.4814,24.4327,10
8.3557,10.152,4
23.1677,12.3209,11
27.6435,17.9789,15
23.9175,12.9258,11
7.0309,16.73,2
5.7498,20.6883,2
18.8759,25.3987,16
25.2883,22.1902,23
22.5651,6.0718,20
8.9514,11.0628,4
18.5378,25.5252,16
12.5118,8.933,4
5.5474,10.2647,14
20.6377,19.3934,21
26.5372,23.3103,3
8.4155,9.7633,4
12.0081,21.7302,0
27.3445,9.3769,12
26.459,22.4087,3
21.8199,5.8234,20
15.4558,8.45,1
4.4135,27.2778,7
6.0741,17.696,2
13.2363,26.1554,5
17.1233,11.6102,9
15.4742,21.9694,0
4.9402,27.2088,7
22.9354,15.3661,13
5.3013,20.2444,2
26.6361,9.784,12
19.6993,27.8827,19
14.4254,27.8022,5
21.8774,27.241,19
10.5476,14.0666,2
16.6196,15.0165,9
5.644,10.6327,14
27.126,6.1109,8
28.0805,10.5315,12
9.5333,15.4627,2
17.0083,14.1011,9
13.1397,14.5427,2
24.8536,24.9525,3
15.9871,9.8139,1
26.1485,10.6166,12
16.615,12.0702,9
16.8749,11.5182,9
14.7934,23.147,0
15.9503,13.7331,9
27.9287,10.9938,12
22.825,16.4954,13
23.2712,16.3643,13
15.5915,9.3033,1
8.6133,14.0459,2
12.8177,14.7014,2
25.4194,14.4622,15
17.2567,25.24,16
11.4078,9.1285,4
19.3635,11.6286,9
6.1753,20.4284,2
26.873,10.3613,12
22.0131,8.3603,6
20.0788,26.6177,19
11.831,21.7072,0
26.8891,21.9648,3
18.2894,26.7166,16
21.859,4.8827,20
12.8085,26.574,5
17.2038,11.7689,9
13.9907,25.6471,5
13.9562,19.5935,18
11.3825,8.4086,4
18.3055,25.0169,16
25.6632,23.9773,3
24.6328,5.3473,8
9.6069,25.0698,10
5.6555,10.2969,14
6.1132,16.0446,2
10.2233,7.576,4
24.4626,9.0089,6
5.0092,11.5159,22
26.5855,10.1451,12
8.7674,15.2534,2
13.901,25.7368,5
5.184,20.5963,2
11.5987,20.8263,0
11.3641,15.1913,2
5.8073,11.3227,14
8.9491,9.7863,4
24.3154,24.2188,3
17.6523,11.509,9
26.3302,28.2829,17
14.4622,19.5912,18
23.1792,5.0713,20
10.6051,6.9044,4
5.253,16.8128,2
11.3963,7.5185,4
8.818,15.4029,2
6.3869,27.2364,7
15.6766,22.2086,0
22.8641,13.142,11
11.0973,13.1328,2
22.894,15.2833,13
14.5818,23.2758,0
24.8191,6.1316,8
25.9415,23.883,3
13.4571,21.1851,0
16.0216,9.6667,1
18.3952,24.6719,16
11.7344,14.1402,2
23.5955,5.3795,20
8.5489,21.6405,2
24.0486,25.4286,3
11.9851,9.6345,4
22.3259,7.8635,6
22.802,27.3836,24
21.7808,12.1047,11
11.0099,24.4534,10
25.0675,24.4925,3
21.0402,19.1887,21
26.4084,15.2212,15
24.435,27.8137,17
14.5542,26.1278,5
27.31,9.3401,12
12.0679,20.8286,0
17.3625,12.0035,9
19.6694,19.9776,21
13.349,18.2342,18
8.2614,15.2465,2
26.321,22.0292,3
11.3595,14.3817,2
24.3545,24.4028,3
25.263,5.3082,8
16.3206,12.0679,9
19.1335,26.298,16
4.7309,26.7304,7
22.2707,5.5773,20
25.1204,4.6504,8
11.0536,8.289,4
14.7727,26.4866,5
8.5627,15.3339,2
26.4958,5.9039,8
25.4723,22.5513,23
22.8963,16.2585,13
25.8748,6.5456,8
10.8443,7.7301,4
17.3441,15.2258,9
5.7383,27.8551,7
23.5541,13.1167,11
21.8222,10.9639,11
5.8924,28.2116,7
10.9662,23.8646,10
15.2695,21.4933,0
7.8934,11.3756,4
14.8716,17.9076,18
11.5527,13.8734,2
23.1976,9.5678,6
19.7798,20.3134,21
22.0315,12.2726,11
8.864,21.5117,2
9.669,20.2674,2
17.3096,11.1893,9
12.7027,19.559,18
22.3673,13.2616,11
16.4172,9.14,1
17.4568,14.2759,9
4.5906,19.3014,2
17.2889,11.7873,9
6.1155,16.8772,2
24.8191,24.9778,3
14.7819,26.643,5
12.0472,20.6377,0
5.7935,17.8478,2
27.1306,6.9573,8
4.8827,10.2486,14
5.69,18.3952,2
15.3408,19.3888,18
23.0895,16.3666,13
13.7538,27.9471,5
26.1071,13.4548,15
7.8175,8.6938,4
4.7999,28.368,7
24.1866,9.1814,6
27.0179,9.6023,12
27.3445,11.2123,12
21.6589,5.4646,20
9.7886,24.5592,10
14.637,19.6464,18
25.7943,13.947,15
25.6103,7.6197,8
16.9853,25.3918,16
5.0966,27.3445,7
21.7072,15.4374,13
12.774,14.4231,2
4.632,11.6723,22
20.2053,27.6596,19
17.2061,24.5753,16
13.8918,9.2987,1
14.4208,9.462,1
20.364,18.2457,21
9.3125,15.1016,2
7.8267,15.81,2
5.2576,10.957,14
25.8518,18.6183,15
21.7785,7.1482,20
6.8768,10.4303,4
8.519,22.8986,2
13.0615,26.965,5
23.6898,7.2655,6
26.5533,15.0418,15
10.175,25.1779,10
19.7821,20.2237,21
24.9065,26.6867,17
16.9853,12.3186,9
6.6008,27.8275,7
5.7337,20.502,2
8.5029,9.1791,4
4.8344,27.0524,7
12.9925,20.2927,0
27.126,21.974,3
22.6893,9.2136,6
15.4489,20.9597,0
15.7525,9.738,1
24.3499,25.1388,3
14.0804,27.5331,5
25.7138,28.7935,17
12.8315,22.0223,0
6.0419,17.3625,2
14.4484,17.7811,18
5.0253,18.156,2
22.687,10.8949,11
24.5776,27.8206,17
21.4864,19.7039,21
4.8643,16.0814,2
22.6801,4.5492,20
26.482,9.6644,12
26.9535,15.5133,15
9.508,23.8439,10
15.6421,21.5025,0
5.7498,17.0014,2
26.9351,21.9096,3
26.0772,24.9088,3
21.9717,27.4342,19
18.2273,26.4452,16
25.2607,27.3514,17
14.7842,18.2319,18
6.3248,19.9684,2
4.3353,10.1658,14
20.5227,19.4578,21
18.1606,12.5486,9
11.9713,8.1694,4
23.3586,9.9243,6
11.6562,14.9843,2
13.464,19.3543,18
7.8152,15.649,2
9.485,22.9354,10
7.6611,10.7592,4
5.5474,10.2233,14
26.7488,16.0814,15
22.5835,8.5029,6
21.054,28.5819,19
26.1255,13.8918,15
7.645,14.9452,2
23.1447,14.9705,13
22.3029,27.54,19
14.223,18.0019,18
26.0634,27.0685,17
21.1506,20.1294,21
7.8428,14.4507,2
26.0105,6.8377,8
25.4286,28.0506,17
9.6115,15.6651,2
26.7626,9.6253,12
20.3456,19.0553,21
25.8311,18.0295,15
26.9006,21.261,3
25.5597,13.9125,15
6.6882,16.2424,2
6.1845,27.9356,7
18.8621,25.2055,16
18.225,24.5891,16
9.6828,21.5922,2
13.4985,27.1513,5
22.8572,9.1607,6
14.5519,21.9878,0
11.5688,15.649,2
25.7253,6.7296,8
12.6866,22.0131,0
5.4393,19.6602,2
23.8945,24.9916,3
18.0479,26.1669,16
13.1466,19.1312,18
13.188,22.3167,0
8.8088,16.1159,2
23.9543,11.5849,11
14.3679,25.861,5
22.8871,16.8542,13
21.8268,26.7649,19
16.7392,11.0306,9
20.502,27.0478,19
13.4088,27.1513,5
25.6195,29.8538,17
23.5242,15.2971,13
9.2343,21.4611,2
12.6337,21.8176,0
10.5384,8.1648,4
18.5654,25.6862,16
7.8704,16.086,2
5.7636,10.5085,14
14.5887,23.3172,0
16.6863,13.8642,9
8.611,21.5255,2
6.1247,10.6741,14
13.9792,18.8575,18
26.8201,19.0576,15
17.6546,25.6287,16
15.6306,9.2182,1
15.9641,15.0694,9
24.1475,26.689,17
27.2249,5.5727,8
16.4149,14.8532,9
8.0567,14.7428,2
5.0552,18.2365,2
8.6915,20.3778,2
17.3694,25.1043,16
10.9639,24.964,10
26.3118,16.2907,15
25.9323,14.8486,15
22.963,15.9802,13
22.8089,7.9923,6
27.6389,14.4967,15
21.8153,6.0718,20
14.3081,17.9881,18
12.4382,22.0959,0
26.1853,23.7795,3
25.7598,10.5614,12
15.5984,9.8553,1
15.4811,9.5816,1
27.8942,16.9209,15
26.6338,10.1612,12
16.0952,9.6184,1
12.6935,20.732,0
11.6378,8.9629,4
13.924,19.3888,18
21.1575,26.7005,19
17.9651,12.5256,9
17.259,11.7482,9
7.7416,15.3707,2
26.367,10.3268,12
26.9282,11.3917,12
15.7479,9.3424,1
10.0117,24.0394,10
22.5674,13.0707,11
8.588,11.0329,4
26.8707,10.3475,12
5.4531,17.4154,2
13.073,21.5301,0
16.1182,15.2534,9
7.3966,16.1987,2
9.5471,15.0165,2
5.897,17.3625,2
6.0304,20.1501,2
4.5676,27.9172,7
18.0433,25.8334,16
24.8007,24.5017,3
24.6903,24.0325,3
27.6136,9.7426,12
7.2103,11.1249,4
4.9172,20.7688,2
5.2875,10.1497,14
25.5413,28.3427,17
18.2388,11.4676,9
10.7086,15.4696,2
24.8858,14.3196,15
26.1347,5.0161,8
26.4084,14.6163,15
19.0139,25.4539,16
12.6475,21.6497,0
8.7375,15.1407,2
9.4689,23.4667,10
17.7512,26.7902,16
22.5398,8.1211,6
21.3346,20.3134,21
15.9871,21.9648,0
15.6858,21.1207,0
7.6956,16.2148,2
27.103,21.8475,3
7.3575,10.3268,4
24.6075,24.6029,3
9.5218,14.8164,2
4.7424,20.41,2
8.4086,20.6354,2
5.4623,19.306,2
26.6292,22.1626,3
23.5472,8.9767,6
23.7496,8.8893,6
8.1119,21.7785,2
11.9943,8.7858,4
25.2538,5.5681,8
5.2714,9.2826,14
18.0801,26.0887,16
21.5416,16.1021,13
9.4045,16.2194,2
13.9378,18.6275,18
21.5485,27.747,19
17.0842,25.424,16
15.9986,22.802,0
4.3284,26.9972,7
14.5174,22.7054,0
10.9064,7.2655,4
28.1817,10.8673,12
17.4798,26.3969,16
20.5273,28.253,19
